containerId,id,name,type,vendor,triggers,raw
GTM-N26LKHCP,__html,AdServer - Order Confirmation Tag,Custom HTML,Custom,544,"{""function"":""__html"",""metadata"":[""map"",""name"",""AdServer - Order Confirmation Tag""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_html"":[""template"",""<img height=\""1\"" width=\""1\"" style=\""border-style:none;\"" alt=\""\"" src=\""//insight.adsrvr.org/track/conv/?adv=0dz251o&amp;ct=0:"",[""escape"",[""macro"",137],12],""&amp;fmt=3&amp;v="",[""escape"",[""macro"",34],12],""&amp;vf=USD&amp;orderid="",[""escape"",[""macro"",20],12],""\"">""],""vtp_supportDocumentWrite"":true,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""vtp_usePostscribe"":true,""tag_id"":544}"
GTM-N26LKHCP,__html,,Custom HTML,Custom,545,"{""function"":""__html"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""setup_tags"":[""list"",[""tag"",631,0]],""once_per_event"":true,""vtp_html"":[""template"",""<script type=\""text/gtmscript\"">fbq(\""track\"",\""Purchase\"",{value:"",[""escape"",[""macro"",34],8,16],"",currency:\""USD\"",productnames:"",[""escape"",[""macro"",50],8,16],"",num_items:"",[""escape"",[""macro"",49],8,16],"",skulist:"",[""escape"",[""macro"",17],8,16],"",order_id:"",[""escape"",[""macro"",20],8,16],"",park_location:"",[""escape"",[""macro"",29],8,16],"",financed_revenue:"",[""escape"",[""macro"",52],8,16],""});</script>""],""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":545}"
GTM-N26LKHCP,__html,IMG - CJ Affiliate Tag,Custom HTML,Custom,552,"{""function"":""__html"",""metadata"":[""map"",""name"",""IMG - CJ Affiliate Tag""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_html"":[""template"",""<script type=\""text/gtmscript\"">var img=document.createElement(\""img\"");img.height=\""1\"";img.width=\""20\"";img.src=\""https://www.emjcd.com/u?TYPE\\x3d"",[""escape"",[""macro"",139],7],""\\x26CID\\x3d"",[""escape"",[""macro"",140],7],""\\x26"",[""escape"",[""macro"",142],7],""\\x26OID\\x3d"",[""escape"",[""macro"",20],7],""\\x26DISCOUNT\\x3d0\\x26CURRENCY\\x3d"",[""escape"",[""macro"",143],7],""\\x26CJEVENT\\x3d"",[""escape"",[""macro"",144],7],""\\x26METHOD\\x3dIMG\"";document.body.appendChild(img);</script>""],""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":552}"
GTM-N26LKHCP,__html,,Custom HTML,Custom,556,"{""function"":""__html"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_html"":""\n   <script type=\""text/gtmscript\"">var k_p_id=\""77\"";</script>\n   <script type=\""text/gtmscript\"" data-gtmsrc=\""https://rcdn.kervinteractive.com/pixels/0p.js\""></script>\n   <script type=\""text/gtmscript\"">kervContainer[\""kervPixelMain\""+k_p_id]();</script>\n"",""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":556}"
GTM-N26LKHCP,__html,,Custom HTML,Custom,559,"{""function"":""__html"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_html"":[""template"",""\n\n<script type=\""text/gtmscript\"">var MathTag={version:\""1.1\"",delimiter:\"";\"",previous_url:\"""",[""escape"",[""macro"",22],7],""\"",mt_exem:\""\"",industry:\""Entertainment\"",mt_adid:\""209203\"",event_type:\""conversion\"",mt_id:\""1320885\"",order_id:\"""",[""escape"",[""macro"",20],7],""\"",product_brand:\""discoverycove.com\"",product_category:\""\"",product_id:\""\"",product_quantity:\"""",[""escape"",[""macro"",14],7],""\"",revenue:\"""",[""escape"",[""macro"",13],7],""\"",product_price:\""\"",product_retail_price:\""\"",device_type:\""\"",product_name:\""\"",v3:\""\"",v4:\""\""};</script>\n<script async type=\""text/gtmscript\"" data-gtmsrc=\""//pixel.mathtag.com/event/js?mt_pp=1&amp;mt_adid=209203&amp;mt_id=1320885\""></script>\n""],""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":559}"
GTM-N26LKHCP,__html,Hx TTD Universal Pixel - All Parks,Custom HTML,Custom,562,"{""function"":""__html"",""metadata"":[""map"",""name"",""Hx TTD Universal Pixel - All Parks""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_html"":[""template"",""<script data-gtmsrc=\""https://js.adsrvr.org/up_loader.1.1.0.js\"" type=\""text/gtmscript\""></script>\n<script type=\""text/gtmscript\"">ttd_dom_ready(function(){if(typeof TTDUniversalPixelApi===\""function\""){var a=new TTDUniversalPixelApi;a.init(\"""",[""escape"",[""macro"",101],7],""\"",[\"""",[""escape"",[""macro"",136],7],""\""],\""https://insight.adsrvr.org/track/up\"")}});</script>""],""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":562}"
GTM-N26LKHCP,__html,Wunderkind - Transactions,Custom HTML,Custom,574,"{""function"":""__html"",""metadata"":[""map"",""name"",""Wunderkind - Transactions""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_html"":[""template"",""\n<script type=\""text/gtmscript\"">for(var productsArr=[],x=0;x<=dataLayer.length-1;x++)if(dataLayer[x].ecommerce!==void 0)for(var p=0;p<=dataLayer[x].ecommerce.purchase.products.length-1;p++){var thisProd=dataLayer[x].ecommerce.purchase.products[p];console.log(dataLayer[x].ecommerce.purchase.products[p].id);productsArr.push({sku:thisProd.id,price:thisProd.price,quantity:thisProd.quantity,discount:\""0\""})}var bouncex=bouncex||[];\nbouncex.push([\""conversion\"",{order_id:"",[""escape"",[""macro"",20],8,16],"",email:"",[""escape"",[""macro"",145],8,16],"",goal:\""purchase\"",transaction_origin:\""TRANSACTION_ORIGIN\"",currency:\""USD\"",amount:"",[""escape"",[""macro"",34],8,16],"",pay_method:\""CARD\"",item:productsArr}]);</script>\n\n\n\n<img height=\""1\"" width=\""1\"" border=\""0\"" style=\""display:none;\"" src=\""//api.bounceexchange.com/capture/convert2.gif?website_id="",[""escape"",[""macro"",135],12],""&amp;order_id="",[""escape"",[""macro"",20],12],""&amp;email="",[""escape"",[""macro"",145],12],""&amp;amount="",[""escape"",[""macro"",34],12],""&amp;goal=purchase\"">\n\n""],""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":574}"
GTM-N26LKHCP,__html,,Custom HTML,Custom,578,"{""function"":""__html"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_html"":""<script type=\""text/gtmscript\"">(function(c,d,f,g,e){c[e]=c[e]||[];var h=function(){var b={ti:\""20034957\""};b.q=c[e];c[e]=new UET(b);c[e].push(\""pageLoad\"")};var a=d.createElement(f);a.src=g;a.async=1;a.onload=a.onreadystatechange=function(){var b=this.readyState;b&&b!==\""loaded\""&&b!==\""complete\""||(h(),a.onload=a.onreadystatechange=null)};d=d.getElementsByTagName(f)[0];d.parentNode.insertBefore(a,d)})(window,document,\""script\"",\""//bat.bing.com/bat.js\"",\""uetq\"");</script>"",""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":578}"
GTM-N26LKHCP,__html,,Custom HTML,Custom,581,"{""function"":""__html"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_html"":""\n   <script type=\""text/gtmscript\"">var k_p_id=\""75\"";</script>\n   <script type=\""text/gtmscript\"" data-gtmsrc=\""https://rcdn.kervinteractive.com/pixels/0p.js\""></script>\n   <script type=\""text/gtmscript\"">kervContainer[\""kervPixelMain\""+k_p_id]();</script>\n"",""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":581}"
GTM-N26LKHCP,__html,Custom HTML - Set CJ Affiliate Cookie,Custom HTML,Custom,602,"{""function"":""__html"",""metadata"":[""map"",""name"",""Custom HTML - Set CJ Affiliate Cookie""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_html"":""<script type=\""text/gtmscript\"">(function(){try{var a=\""cjevent\"";a=a.replace(/[\\[]/,\""\\\\[\"").replace(/[\\]]/,\""\\\\]\"");var d=new RegExp(\""[\\\\?\\x26]\""+a+\""\\x3d([^\\x26#]*)\"");results=d.exec(location.search);var c=results===null?\""\"":decodeURIComponent(results[1].replace(/\\+/g,\"" \""));if(c!=\""\""){var b=new Date,e=b.getTime();a=e+31536E6;b.setTime(a);document.cookie=\""cjevent\\x3d\""+c+\""; expires\\x3d\""+b.toGMTString();NaN}}catch(f){}})();</script>"",""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":602}"
GTM-N26LKHCP,__html,,Custom HTML,Custom,606,"{""function"":""__html"",""metadata"":[""map""],""once_per_event"":true,""vtp_html"":[""template"",""<script type=\""text/gtmscript\"">(function(){var a=parseFloat("",[""escape"",[""macro"",12],8,16],"".purchase.actionField.revenue),b=parseFloat("",[""escape"",[""macro"",12],8,16],"".purchase.actionField.tax),c=parseFloat("",[""escape"",[""macro"",12],8,16],"".purchase.actionField.shipping);b=a-(b+c);for(a=c=0;a<"",[""escape"",[""macro"",12],8,16],"".purchase.products.length;a++)c+=parseFloat("",[""escape"",[""macro"",12],8,16],"".purchase.products[a].price)*"",[""escape"",[""macro"",12],8,16],"".purchase.products[a].quantity;if(c>b){for(a=b=0;a<dataLayer.length;a++)if(\""ecommerce\""in dataLayer[a]){b=a;break}for(a=0;a<dataLayer[b].ecommerce.purchase.products.length;a++)dataLayer[b].ecommerce.purchase.products[a].price/=\ndataLayer[b].ecommerce.purchase.products[a].quantity}dataLayer.push({event:\""corrected_enhanced_transaction\""})})();</script>""],""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":606}"
GTM-N26LKHCP,__html,,Custom HTML,Custom,607,"{""function"":""__html"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_html"":""\n<script type=\""text/gtmscript\"">(function(a){var b=a.createElement(\""script\"");b.src=a.location.protocol+\""//tag.bounceexchange.com/3130/i.js\"";b.async=!0;a.getElementsByTagName(\""head\"")[0].appendChild(b)})(document);</script>\n"",""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":607}"
GTM-N26LKHCP,__html,,Custom HTML,Custom,614,"{""function"":""__html"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""vtp_html"":[""template"",""\n<script type=\""text/gtmscript\"">(function(){var a={vp:\"""",[""escape"",[""macro"",13],7],""\"",vconfno:\"""",[""escape"",[""macro"",20],7],""\""},c=[],d=[],e=[],b=document.createElement(\""script\""),f={vid:\""tou\"",et:\""vc\""};for(key in f)a[key]=f[key];for(key in e)c.push(a[e[key]]);a.cid=c.join(\""|\"");for(key in a)d.push(key+\""\\x3d\""+encodeURIComponent(a[key]));b.type=\""text/javascript\"";b.async=!0;b.src=\""https://beacon.sojern.com/pixel/p/355493?f_v\\x3dv6_js\\x26p_v\\x3d1\\x26\""+d.join(\""\\x26\"");(document.getElementsByTagName(\""head\"")[0]||document.getElementsByTagName(\""body\"")[0]).appendChild(b)})();</script>\n""],""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":614}"
GTM-N26LKHCP,__html,HMI - Connect Pixel - Confirmation,Custom HTML,Custom,619,"{""function"":""__html"",""metadata"":[""map"",""name"",""HMI - Connect Pixel - Confirmation""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_html"":[""template"",""<script type=\""text/gtmscript\"">!function(a,e,f,g,b,c,d){a[b]||(a.GlobalSnowplowNamespace=a.GlobalSnowplowNamespace||[],a.GlobalSnowplowNamespace.push(b),a[b]=function(){(a[b].q=a[b].q||[]).push(arguments)},a[b].q=a[b].q||[],c=e.createElement(f),d=e.getElementsByTagName(f)[0],c.async=1,c.src=\""https://c.hrzn-nxt.com/js/v2.12.0/connect.min.js\"",d.parentNode.insertBefore(c,d))}(window,document,\""script\"",0,\""nf1\"");\nwindow.nf1(\""newTracker\"",\""nf1\"",\""l.hrzn-nxt.com\"",{appId:\""seaworld-28238fa1-39f2-49fe-a1c0-01a1b02e08a3\"",cookieDomain:null,cookieName:\""_nxt_\"",stateStorageStrategy:\""localStorage\"",forceSecureTracker:!0,discoverRootDomain:!0,eventMethod:\""get\"",sessionCookieTimeout:1800});window.nf1(\""trackStructEvent\"",\""custom_conversion\"",\"""",[""escape"",[""macro"",20],7],""\"",\"""",[""escape"",[""macro"",49],7],""\"",\"""",[""escape"",[""macro"",18],7],""\"",\"""",[""escape"",[""macro"",34],7],""\"");</script>""],""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":619}"
GTM-N26LKHCP,__html,HMI - Connect Pixel - PageView,Custom HTML,Custom,620,"{""function"":""__html"",""metadata"":[""map"",""name"",""HMI - Connect Pixel - PageView""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_html"":""<script type=\""text/gtmscript\"">!function(a,e,f,g,b,c,d){a[b]||(a.GlobalSnowplowNamespace=a.GlobalSnowplowNamespace||[],a.GlobalSnowplowNamespace.push(b),a[b]=function(){(a[b].q=a[b].q||[]).push(arguments)},a[b].q=a[b].q||[],c=e.createElement(f),d=e.getElementsByTagName(f)[0],c.async=1,c.src=\""https://c.hrzn-nxt.com/js/v2.12.0/connect.min.js\"",d.parentNode.insertBefore(c,d))}(window,document,\""script\"",0,\""nf0\"");\nwindow.nf0(\""newTracker\"",\""nf0\"",\""l.hrzn-nxt.com\"",{appId:\""seaworld-28238fa1-39f2-49fe-a1c0-01a1b02e08a3\"",cookieDomain:null,cookieName:\""_nxt_\"",stateStorageStrategy:\""localStorage\"",forceSecureTracker:!0,discoverRootDomain:!0,eventMethod:\""get\"",sessionCookieTimeout:1800});window.nf0(\""trackPageView\"");</script>"",""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":620}"
GTM-N26LKHCP,__html,Appcast - Talentegy Pixel - All Pages,Custom HTML,Custom,876,"{""function"":""__html"",""metadata"":[""map"",""name"",""Appcast - Talentegy Pixel - All Pages""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_html"":""<script data-gtmsrc=\""https://analytics.talentegy.com/6e728822-cc1b-4732-9970-73f5f4017177.js\"" type=\""text/gtmscript\""></script>"",""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":876}"
GTM-N26LKHCP,__html,,Custom HTML,Custom,895,"{""function"":""__html"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""vtp_html"":""        <script data-gtmsrc=\""https://js.adsrvr.org/up_loader.1.1.0.js\"" type=\""text/gtmscript\""></script>\n        <script type=\""text/gtmscript\"">ttd_dom_ready(function(){if(typeof TTDUniversalPixelApi===\""function\""){var a=new TTDUniversalPixelApi;a.init(\""fpv8rsb\"",[\""mvqsenr\""],\""https://insight.adsrvr.org/track/up\"")}});</script>"",""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":895}"
GTM-N26LKHCP,__html,,Custom HTML,Custom,896,"{""function"":""__html"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""vtp_html"":""        <script data-gtmsrc=\""https://js.adsrvr.org/up_loader.1.1.0.js\"" type=\""text/gtmscript\""></script>\n        <script type=\""text/gtmscript\"">ttd_dom_ready(function(){if(typeof TTDUniversalPixelApi===\""function\""){var a=new TTDUniversalPixelApi;a.init(\""fpv8rsb\"",[\""oye1e30\""],\""https://insight.adsrvr.org/track/up\"")}});</script>"",""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":896}"
GTM-N26LKHCP,__html,,Custom HTML,Custom,898,"{""function"":""__html"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""vtp_html"":""        <script data-gtmsrc=\""https://js.adsrvr.org/up_loader.1.1.0.js\"" type=\""text/gtmscript\""></script>\n        <script type=\""text/gtmscript\"">ttd_dom_ready(function(){if(typeof TTDUniversalPixelApi===\""function\""){var a=new TTDUniversalPixelApi;a.init(\""fpv8rsb\"",[\""ml98b8u\""],\""https://insight.adsrvr.org/track/up\"")}});</script>"",""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":898}"
GTM-N26LKHCP,__html,,Custom HTML,Custom,899,"{""function"":""__html"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""vtp_html"":""        <script data-gtmsrc=\""https://js.adsrvr.org/up_loader.1.1.0.js\"" type=\""text/gtmscript\""></script>\n        <script type=\""text/gtmscript\"">ttd_dom_ready(function(){if(typeof TTDUniversalPixelApi===\""function\""){var a=new TTDUniversalPixelApi;a.init(\""fpv8rsb\"",[\""cafu81v\""],\""https://insight.adsrvr.org/track/up\"")}});</script>"",""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":899}"
GTM-N26LKHCP,__html,HMI - Meta - Park - Pass ATC,Custom HTML,Custom,1743,"{""function"":""__html"",""metadata"":[""map"",""name"",""HMI - Meta - Park - Pass ATC""],""consent"":[""list"",""ad_storage""],""setup_tags"":[""list"",[""tag"",631,0]],""once_per_event"":true,""vtp_html"":[""template"",""<script type=\""text/gtmscript\"">fbq(\""track\"",\""AddToCart_Pass\"",{value:"",[""escape"",[""macro"",146],8,16],"",currency:\""USD\"",park_location:"",[""escape"",[""macro"",29],8,16],""});</script>""],""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":1743}"
GTM-N26LKHCP,__html,HMI - Meta - Park - Ticket ATC,Custom HTML,Custom,1744,"{""function"":""__html"",""metadata"":[""map"",""name"",""HMI - Meta - Park - Ticket ATC""],""consent"":[""list"",""ad_storage""],""setup_tags"":[""list"",[""tag"",631,0]],""once_per_event"":true,""vtp_html"":[""template"",""<script type=\""text/gtmscript\"">fbq(\""track\"",\""AddToCart_Ticket\"",{value:"",[""escape"",[""macro"",147],8,16],"",currency:\""USD\"",park_location:"",[""escape"",[""macro"",29],8,16],""});</script>""],""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":1744}"
GTM-N26LKHCP,__html,HMI - Meta - Park - Fun Card ATC,Custom HTML,Custom,1745,"{""function"":""__html"",""metadata"":[""map"",""name"",""HMI - Meta - Park - Fun Card ATC""],""consent"":[""list"",""ad_storage""],""setup_tags"":[""list"",[""tag"",631,0]],""once_per_event"":true,""vtp_html"":[""template"",""<script type=\""text/gtmscript\"">fbq(\""track\"",\""AddToCart_FunCard\"",{value:"",[""escape"",[""macro"",146],8,16],"",currency:\""USD\"",park_location:"",[""escape"",[""macro"",29],8,16],""});</script>""],""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":1745}"
GTM-N26LKHCP,__html,HMI - Meta - Park - Pass Purchase,Custom HTML,Custom,1746,"{""function"":""__html"",""metadata"":[""map"",""name"",""HMI - Meta - Park - Pass Purchase""],""consent"":[""list"",""ad_storage""],""setup_tags"":[""list"",[""tag"",631,0]],""vtp_html"":[""template"",""<script type=\""text/gtmscript\"">fbq(\""track\"",\""Purchase_Pass\"",{value:"",[""escape"",[""macro"",148],8,16],"",currency:\""USD\"",content_category:\""pass\"",park_location:"",[""escape"",[""macro"",29],8,16],""});</script>""],""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":1746}"
GTM-N26LKHCP,__html,HMI - Meta - Park - Ticket Purchase,Custom HTML,Custom,1747,"{""function"":""__html"",""metadata"":[""map"",""name"",""HMI - Meta - Park - Ticket Purchase""],""consent"":[""list"",""ad_storage""],""setup_tags"":[""list"",[""tag"",631,0]],""vtp_html"":[""template"",""<script type=\""text/gtmscript\"">fbq(\""track\"",\""Purchase_Ticket\"",{value:"",[""escape"",[""macro"",93],8,16],"",currency:\""USD\"",content_category:\""ticket\"",park_location:"",[""escape"",[""macro"",29],8,16],""});</script>""],""vtp_supportDocumentWrite"":false,""vtp_enableIframeMode"":false,""vtp_enableEditJsMacroBehavior"":false,""tag_id"":1747}"
